BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,RESIDENTIAL UNITS,COMMERCIAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT TO NOW,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE
3,135,02,2,0,1540,2400,118,1,B9,2745000
3,135,02,2,0,1250,2490,97,1,B3,0
3,135,02,2,0,1867,1710,118,1,B9,1435000
3,135,02,2,0,1500,1680,97,1,B9,0
3,135,02,2,0,2500,2479,116,1,B9,0
3,135,02,2,0,2500,2479,116,1,B9,0
3,135,02,2,1,2338,2575,107,1,S2,0
3,135,02,2,1,2338,2575,107,1,S2,0
3,135,02,2,1,2494,3784,107,1,S2,0
3,135,02,2,1,3125,3750,97,1,S2,3100000
3,135,02,2,1,2500,5000,97,1,S2,2525000
3,135,02,2,0,2000,1928,97,1,B9,1350000
3,135,02,2,0,1327,1552,62,1,B1,1050000
3,135,02,2,0,2000,1920,107,1,B9,400000
3,135,02,2,0,1833,1800,97,1,B2,10
3,135,02,2,0,2050,2000,28,1,B1,0
3,135,02,2,0,2500,2100,107,1,B2,1500000
3,135,02,2,1,2500,2640,107,1,S2,1775000
3,135,02,2,0,1200,1300,92,1,B2,1350000
3,135,02,2,0,2500,2248,87,1,B2,1250000
3,135,02,2,0,2500,2248,87,1,B2,0
3,135,02,2,0,1983,1910,21,1,B2,999999
3,135,02,2,0,1983,1910,21,1,B2,1645000
3,135,02,2,0,1983,1910,21,1,B2,0
3,135,02,2,1,2500,2640,97,1,S2,0
3,135,02,2,1,1900,5700,97,1,S2,0
3,135,02,2,1,2500,2550,97,1,S2,0
3,135,02,2,0,2500,3375,97,1,B1,2010000
3,135,02,2,0,1310,1500,97,1,B9,1215000
3,135,02,2,1,1667,3000,86,1,S2,0
3,135,02,2,0,1983,2000,21,1,B2,910000
3,135,02,2,0,1554,2000,28,1,B2,0
3,135,02,2,0,1843,2356,28,1,B2,900000
3,135,02,2,0,1940,2000,28,1,B2,0
3,135,03,3,0,2000,2700,116,1,C0,2800000
3,135,03,3,0,2500,6500,2,1,C0,0
3,135,03,3,0,5000,13000,2,1,C0,0
3,135,03,3,0,2500,1800,107,1,C0,2075000
3,135,03,3,0,1500,3600,118,1,C0,0
3,135,03,3,0,2225,1706,107,1,C0,1722800
3,135,03,3,0,1875,3438,107,1,C0,0
3,135,03,3,0,1513,1980,118,1,C0,2174000
3,135,03,3,0,1127,1944,118,1,C0,0
3,135,03,3,0,1127,1944,118,1,C0,1
3,135,03,3,0,2500,3320,118,1,C0,0
3,135,03,3,0,2500,2250,107,1,C0,1800000
3,135,03,3,0,2500,3480,107,1,C0,2300000
3,135,03,3,0,2500,2550,107,1,C0,3800000
3,135,03,3,0,2005,2160,118,1,C0,0
3,135,03,3,0,2830,2304,116,1,C0,1700000
3,135,03,3,0,1425,1710,102,1,C0,0
3,135,03,3,0,2500,2700,102,1,C0,1700000
3,135,03,3,0,2500,2400,97,1,C0,0
3,135,03,3,0,2000,1950,118,1,C0,0
3,135,03,3,0,2083,2400,118,1,C0,2399888
3,135,03,3,0,1540,2400,118,1,C0,0
3,135,03,3,0,2500,2280,118,1,C0,0
3,135,03,3,0,2400,2190,107,1,C0,2280000
3,135,03,3,0,1155,3078,97,1,C0,0
3,135,03,3,0,1277,3135,97,1,C0,0
3,135,03,3,0,1800,2430,107,1,C0,1707000
3,135,03,3,0,1280,2280,116,1,C0,0
3,135,03,3,0,1580,2100,118,1,C0,0
3,135,03,3,0,2500,5200,17,1,C0,0
3,135,03,3,0,2500,2625,107,1,C0,2250000
3,135,03,3,0,2500,1452,107,1,C0,0
3,135,03,3,0,2108,2205,87,1,C0,0
3,135,04,1,0,0,0,4,1,R6,0
3,135,04,1,0,0,0,5,1,R6,450000
3,135,04,1,0,0,0,5,1,R6,0
3,135,04,1,0,0,0,116,1,R6,1151000
3,135,04,1,0,0,0,116,1,R6,940000
3,135,05,0,0,308,0, -  ,1,V0,315
3,135,07,6,0,2500,4125,86,2,C2,0
3,135,07,6,0,2500,4125,86,2,C2,0
3,135,07,8,0,2500,4730,86,2,C1,1000000
3,135,07,6,0,2500,4350,89,2,C2,1900000
3,135,07,6,0,2500,4125,87,2,C2,0
3,135,07,6,0,2500,4125,87,2,C2,0
3,135,07,4,0,2500,3376,89,2,C3,0
3,135,07,4,0,1875,3750,89,2,C3,0
3,135,07,4,0,1150,3300,89,2,C3,2175000
3,135,07,6,0,2842,3870,89,2,C2,2050000
3,135,07,4,0,2883,4325,89,2,C3,0
3,135,07,7,1,2000,7200,87,2,C7,0
3,135,07,6,0,2500,4125,87,2,C2,3200000
3,135,07,6,0,2500,4500,97,2,C2,0
3,135,07,7,1,1875,6700,97,2,C7,0
3,135,07,6,0,2500,3375,97,2,C2,1900000
3,135,07,4,2,2170,4200,87,2,C4,0
3,135,07,8,0,2500,5000,97,2,C1,1225000
3,135,07,6,0,2500,3750,87,2,C2,0
3,135,07,6,0,2500,4125,97,2,C2,0
3,135,07,6,0,2500,4125,97,2,C2,2650000
3,135,07,10,0,2500,4050,87,2,C1,4600000
3,135,07,6,0,3114,1838,67,2,C2,0
3,135,07,6,0,1829,3450,97,2,C2,1430000
3,135,07,6,0,1829,3450,97,2,C2,0
3,135,07,6,0,2863,5000,97,2,C2,4750000
3,135,07,5,0,1600,2100,97,2,C2,0
3,135,07,5,0,2500,3600,97,2,C2,1210000
3,135,07,4,0,1875,5401,107,2,C3,0
3,135,07,6,1,2500,5200,97,2,C4,0
3,135,07,6,1,1750,4800,97,2,C4,0
3,135,07,8,0,2500,4000,97,2,C1,0
3,135,07,6,0,2500,4125,97,2,C2,0
3,135,07,8,0,4375,2552,86,2,C1,1850000
3,135,07,30,7,5000,25900,92,2,C7,11400000
3,135,07,8,0,2500,6500,86,2,C1,1820000
3,135,08,24,0,12500,26219,18,2,D1,1669345
3,135,09,0,0,0,0,89,2,C6,150000
3,135,09,0,0,0,0,89,2,C6,361440
3,135,09,0,0,0,0,89,2,C6,280000
3,135,09,6,0,3138,3750,97,2,C6,0
3,135,09,0,0,0,0,97,2,C6,0
3,135,10,0,0,0,0,58,2,D4,837000
3,135,10,0,0,0,0,58,2,D4,675000
3,135,11,1,0,0,0,2,2,RR,699000
3,135,11,1,0,0,0,2,2,RR,810000
3,135,11,1,0,0,0,2,2,RR,748413
3,135,11,1,0,0,0,2,2,RR,867847
3,135,11,1,0,0,0,2,2,RR,1640000
3,135,11,1,0,0,0,2,2,RR,1766663
3,135,11,1,0,0,0,2,2,RR,1390000
3,135,11,1,0,0,0,2,2,RR,999000
3,135,12,1,0,0,0,9,2,R2,1090000
3,135,12,1,0,0,0,9,2,R2,1080000
3,135,12,1,0,0,0,9,2,R2,1060000
3,135,12,1,0,0,0,9,2,R2,759000
3,135,12,1,0,0,0,11,2,R2,800000
3,135,12,1,0,0,0,12,2,R2,1025099
3,135,12,1,0,0,0, -  ,2,R2,1020000
3,135,12,1,0,0,0, -  ,2,R2,1160000
3,135,12,1,0,0,0, -  ,2,R2,1495000
3,135,12,1,0,0,0, -  ,2,R2,1040000
3,135,12,1,0,0,0, -  ,2,R2,945000
3,135,12,1,0,0,0, -  ,2,R2,573500
3,135,12,1,0,0,0,13,2,R2,939000
3,135,12,1,0,0,0,12,2,R2,965000
3,135,12,1,0,0,0,11,2,R2,100
3,135,12,1,0,0,0,11,2,R2,550000
3,135,12,1,0,0,0,11,2,R2,589000
3,135,12,1,0,0,0,11,2,R2,10
3,135,12,1,0,0,0, -  ,2,R2,0
3,135,12,1,0,0,0, -  ,2,R2,845000
3,135,12,1,0,0,0, -  ,2,R2,0
3,135,12,1,0,0,0, -  ,2,R2,650000
3,135,13,1,0,0,0, -  ,2,R4,525000
3,135,13,1,0,0,0, -  ,2,R4,0
3,135,13,1,0,0,0, -  ,2,R4,550000
3,135,13,1,0,0,0, -  ,2,R4,0
3,135,13,1,0,0,0, -  ,2,R4,950000
3,135,13,1,0,0,0, -  ,2,R4,0
3,135,13,1,0,0,0, -  ,2,R4,0
3,135,13,1,0,0,0,12,2,R4,0
3,135,13,1,0,0,0,12,2,R4,855330
3,135,13,1,0,0,0,12,2,R4,840000
3,135,13,1,0,0,0, -  ,2,R4,200000
3,135,13,1,0,0,0,11,2,R4,0
3,135,13,1,0,0,0,11,2,R4,0
3,135,13,1,0,0,0,3,2,R4,0
3,135,13,1,0,0,0,3,2,R4,0
3,135,13,1,0,0,0,3,2,R4,550000
3,135,13,1,0,0,0,3,2,R4,550000
3,135,13,1,0,0,0,18,2,R4,450000
3,135,13,1,0,0,0, -  ,2,R4,1400000
3,135,13,1,0,0,0,8,2,R4,737500
3,135,13,1,0,0,0,8,2,R4,595500
3,135,13,1,0,0,0,8,2,R4,10
3,135,13,1,0,0,0,8,2,R4,10
3,135,13,1,0,0,0,8,2,R4,625000
3,135,13,1,0,0,0,8,2,R4,2350000
3,135,13,1,0,0,0,10,2,R4,0
3,135,13,1,0,0,0,10,2,R4,985000
3,135,13,1,0,0,0,87,2,R4,710000
3,135,13,1,0,0,0,10,2,R4,1170000
3,135,13,1,0,0,0,10,2,R4,985000
3,135,13,1,0,0,0,10,2,R4,1325000
3,135,13,1,0,0,0,86,2,R4,730000
3,135,13,1,0,0,0,67,2,R4,1215000
3,135,13,1,0,0,0,12,2,R4,1075875
3,135,13,1,0,0,0,14,2,R4,1475000
3,135,13,1,0,0,0,14,2,R4,990000
3,135,13,1,0,0,0,6,2,R4,921000
3,135,13,1,0,0,0,6,2,R4,0
3,135,13,1,0,0,0,8,2,R4,870000
3,135,13,1,0,0,0,8,2,R4,883841
3,135,13,1,0,0,0,8,2,R4,750000
3,135,13,1,0,0,0,8,2,R4,784052
3,135,13,1,0,0,0,8,2,R4,748413
3,135,13,1,0,0,0,8,2,R4,753505
3,135,13,1,0,0,0,8,2,R4,767000
3,135,13,1,0,0,0,8,2,R4,1075000
3,135,13,1,0,0,0,8,2,R4,706387
3,135,13,1,0,0,0,8,2,R4,748414
3,135,13,1,0,0,0, -  ,2,R4,565000
3,135,13,1,0,0,0, -  ,2,R4,565000
3,135,13,1,0,0,0, -  ,2,R4,510000
3,135,13,1,0,0,0, -  ,2,R4,510000
3,135,13,1,0,0,0, -  ,2,R4,750000
3,135,13,1,0,0,0, -  ,2,R4,490000
3,135,13,1,0,0,0, -  ,2,R4,595000
3,135,13,1,0,0,0, -  ,2,R4,805000
3,135,13,1,0,0,0, -  ,2,R4,589000
3,135,13,1,0,0,0, -  ,2,R4,999000
3,135,13,1,0,0,0, -  ,2,R4,1160000
3,135,13,1,0,0,0, -  ,2,R4,0
3,135,13,1,0,0,0, -  ,2,R4,0
3,135,13,1,0,0,0,9,2,R4,800000
3,135,13,1,0,0,0,11,2,R4,830000
3,135,13,1,0,0,0,11,2,R4,839995
3,135,13,1,0,0,0,11,2,R4,0
3,135,13,1,0,0,0,11,2,R4,650000
3,135,13,1,0,0,0,11,2,R4,794000
3,135,13,1,0,0,0,8,2,R4,862200
3,135,13,1,0,0,0, -  ,2,R4,0
3,135,14,2,2,977,2926,86,2,S9,1300000
3,135,14,4,1,2500,5000,116,2,S4,3694340
3,135,14,3,3,2500,4500,87,2,S9,0
3,135,14,4,1,2500,3000,116,2,S4,0
3,135,14,3,1,2250,4950,97,2,S3,0
3,135,14,4,1,1875,4125,97,2,S4,0
3,135,14,5,1,2500,4125,97,2,S5,0
3,135,14,5,1,2500,4125,97,2,S5,620000
3,135,14,5,1,2500,4125,97,2,S5,800000
3,135,14,6,2,3648,7300,86,2,S9,1100000
3,135,14,6,1,2500,5000,97,2,S5,2600000
3,135,14,4,1,2500,3900,97,2,S4,2000000
3,135,14,4,2,1625,4050,86,2,S9,0
3,135,14,3,1,2500,5000,86,2,S3,999000
3,135,14,4,2,2970,5130,86,2,S9,0
3,135,14,4,1,2500,4900,86,2,S4,0
3,135,14,6,1,1875,6000,86,2,S5,0
3,135,14,6,1,1875,6000,86,2,S5,1301113
3,135,14,6,1,1875,6000,86,2,S5,0
3,135,14,6,1,1875,7406,13,2,S5,1000000
3,135,14,6,1,1875,7406,13,2,S5,1000000
3,135,15,1,0,0,0,5,2,R1,0
3,135,15,1,0,0,0,5,2,R1,0
3,135,15,0,0,0,0, -  ,2,R1,530000
3,135,15,0,0,0,0, -  ,2,R1,0
3,135,15,0,0,0,0, -  ,2,R1,570000
3,135,15,0,0,0,0, -  ,2,R1,300000
3,135,15,1,0,0,0,4,2,R1,570220
3,135,15,1,0,0,0,4,2,R1,0
3,135,15,1,0,0,0,9,2,R1,568000
3,135,15,1,0,0,0,9,2,R1,905000
3,135,15,1,0,0,0,67,2,R1,1040000
3,135,15,1,0,0,0,11,2,R1,1266500
3,135,15,1,0,0,0,11,2,R1,1700000
3,135,15,1,0,0,0,3,2,R1,937500
3,135,15,1,0,0,0,8,2,R1,1045000
3,135,15,1,0,0,0,15,2,R1,649000
3,135,15,1,0,0,0,11,2,R1,865000
3,135,15,1,0,0,0, -  ,2,R1,870000
3,135,15,1,0,0,0, -  ,2,R1,0
3,135,15,1,0,0,0, -  ,2,R1,0
3,135,15,1,0,0,0,9,2,R1,830000
3,135,15,1,0,0,0, -  ,2,R1,699000
3,135,15,1,0,0,0,116,2,R1,755834
3,135,15,1,0,0,0,116,2,R1,1250000
3,135,15,1,0,0,0,116,2,R1,763687
3,135,15,1,0,0,0,116,2,R1,772851
3,135,15,1,0,0,0,116,2,R1,1054535
3,135,15,1,0,0,0,116,2,R1,1050000
3,135,15,1,0,0,0, -  ,2,R1,600000
3,135,15,1,0,0,0, -  ,2,R1,701000
3,135,15,1,0,0,0,87,2,R1,1013158
3,135,15,1,0,0,0,87,2,R1,1013158
3,135,15,1,0,0,0,87,2,R1,1178658
3,135,15,1,0,0,0,87,2,R1,1257538
3,135,15,1,0,0,0,87,2,R1,1375000
3,135,15,1,0,0,0,87,2,R1,1330000
3,135,15,1,0,0,0,87,2,R1,1420458
3,135,15,1,0,0,0,87,2,R1,1295000
3,135,15,1,0,0,0,87,2,R1,1318633
3,135,15,1,0,0,0,11,2,R1,660000
3,135,15,1,0,0,0,3,2,R1,930000
3,135,15,1,0,0,0,3,2,R1,1122651
3,135,15,1,0,0,0,3,2,R1,592112
3,135,15,1,0,0,0,3,2,R1,623130
3,135,15,1,0,0,0,3,2,R1,1231132
3,135,15,1,0,0,0,11,2,R1,850000
3,135,15,1,0,0,0,11,2,R1,650000
3,135,15,1,0,0,0,11,2,R1,650000
3,135,15,1,0,0,0,11,2,R1,650000
3,135,15,1,0,0,0,1,2,R1,417754
3,135,15,1,0,0,0,1,2,R1,389971
3,135,15,1,0,0,0,1,2,R1,497860
3,135,15,1,0,0,0,1,2,R1,403717
3,135,15,1,0,0,0,1,2,R1,492790
3,135,15,1,0,0,0,1,2,R1,403717
3,135,15,1,0,0,0,1,2,R1,482650
3,135,15,1,0,0,0,1,2,R1,961209
3,135,15,1,0,0,0, -  ,2,R1,1175000
3,135,15,1,0,0,0, -  ,2,R1,1062000
3,135,15,1,0,0,0,11,2,R1,785000
3,135,15,1,0,0,0,8,2,R1,0
3,135,15,1,0,0,0,8,2,R1,0
3,135,15,1,0,0,0, -  ,2,R1,870000
3,135,15,1,0,0,0, -  ,2,R1,875000
3,135,15,1,0,0,0, -  ,2,R1,907000
3,135,15,1,0,0,0,11,2,R1,589000
3,135,15,1,0,0,0,10,2,R1,800000
3,135,15,1,0,0,0,10,2,R1,782500
3,135,15,1,0,0,0,97,2,R1,639000
3,135,15,1,0,0,0, -  ,2,R1,1100000
3,135,15,1,0,0,0,2,2,R1,1288086
3,135,15,1,0,0,0,2,2,R1,595000
3,135,15,1,0,0,0,2,2,R1,605858
3,135,15,1,0,0,0,2,2,R1,621132
3,135,15,1,0,0,0,2,2,R1,1188297
3,135,15,1,0,0,0,2,2,R1,836431
3,135,15,1,0,0,0,2,2,R1,826200
3,135,15,1,0,0,0, -  ,2,R1,717500
3,135,15,1,0,0,0,11,2,R1,835000
3,135,15,1,0,0,0,11,2,R1,615000
3,135,15,1,0,0,0,12,2,R1,479000
3,135,16,0,1,0,0,3,2,R8,0
3,135,16,0,1,0,0, -  ,2,R8,0
3,135,21,0,2,2853,5706,97,4,O7,0
3,135,21,0,2,2853,5706,97,4,O7,0
3,135,21,0,1,4800,13357,93,4,O9,5863222
3,135,21,0,3,2500,6510,15,4,O5,1525000
3,135,22,0,1,2250,1920,97,4,K1,0
3,135,22,0,1,2250,1920,97,4,K1,178000
3,135,22,4,6,4928,7700,86,4,K4,5350000
3,135,22,0,1,1875,6000,86,4,K4,0
3,135,22,0,1,2500,3875,86,4,K4,2025000
3,135,22,0,3,2500,6625,86,4,K4,2025000
3,135,22,0,2,5000,8000,29,4,K2,0
3,135,27,0,1,30000,30588,58,4,F5,26889525
3,135,27,0,4,12400,34500,87,4,F5,0
3,135,27,0,4,12400,34500,87,4,F5,0
3,135,27,0,1,12500,27850,97,4,F5,9300000
3,135,27,0,1,9492,9400,87,4,F5,3300000
3,135,27,0,1,2000,2000,87,4,F4,0
3,135,27,0,1,4450,8500,97,4,F4,0
3,135,27,0,1,4783,4783,87,4,F4,4230000
3,135,27,0,1,7475,7475,97,4,F5,2800000
3,135,27,0,1,2187,4375,10,4,F5,0
3,135,27,0,1,18492,1500,28,4,F5,0
3,135,29,0,1,7900,276,86,4,G5,0
3,135,29,0,1,10566,0,64,4,G2,10500000
3,135,29,0,1,2200,2200,86,4,G2,5500000
3,135,29,0,1,2200,2200,86,4,G2,0
3,135,29,0,0,2200,0, -  ,4,G7,0
3,135,29,0,0,2200,0, -  ,4,G7,0
3,135,29,0,0,2500,0, -  ,4,G7,0
3,135,29,0,0,2500,0, -  ,4,G7,0
3,135,29,0,0,2000,0, -  ,4,G7,0
3,135,29,0,0,3750,0, -  ,4,G7,0
3,135,29,0,0,10000,0, -  ,4,G7,0
3,135,29,0,0,10000,0, -  ,4,G7,0
3,135,29,0,0,2500,0, -  ,4,G7,1475000
3,135,29,0,0,32800,0, -  ,4,G7,0
3,135,29,0,0,32800,0, -  ,4,G7,0
3,135,29,0,0,16200,0, -  ,4,G7,12550000
3,135,29,0,0,5000,0,86,4,G7,0
3,135,29,0,1,2500,2450,87,4,G1,0
3,135,29,0,0,2500,0, -  ,4,G7,0
3,135,29,0,0,2100,0, -  ,4,G7,0
3,135,30,0,1,2500,2500,86,4,E1,1400000
3,135,30,0,1,4167,5900,86,4,E9,0
3,135,30,0,1,2500,2500,67,4,E9,23250000
3,135,30,0,1,2500,2500,67,4,E9,1000000
3,135,30,0,1,5000,5000,87,4,E1,1345000
3,135,30,0,3,6166,6665,97,4,E9,2950000
3,135,30,0,1,48272,27650,60,4,E1,0
3,135,30,0,1,48272,27650,60,4,E1,0
3,135,30,0,4,109400,100000,55,4,E1,30000000
3,135,30,0,4,109400,100000,55,4,E1,0
3,135,30,0,1,40000,22032,86,4,E1,12550000
3,135,30,0,1,19425,12600,53,4,E1,0
3,135,30,0,1,29000,29000,10,4,E1,12000000
3,135,30,0,1,1888,1865,28,4,E1,1200000
3,135,30,0,1,17000,17000,53,4,E1,14500000
3,135,30,0,1,4263,4263,97,4,E1,0
3,135,30,0,1,2500,2500,49,4,E1,0
3,135,30,0,1,5000,5000,49,4,E1,0
3,135,30,1,2,2500,6510,15,4,E9,1525000
3,135,31,0,0,2000,0, -  ,4,V1,0
3,135,31,0,0,6300,0, -  ,4,V1,0
3,135,31,0,0,12500,0, -  ,4,V1,11500000
3,135,32,0,0,10145,30100,43,4,I5,8550000
3,135,41,0,0,5000,0, -  ,4,Z9,2400000
3,135,41,0,0,2500,0, -  ,4,Z9,1567000
3,135,44,0,0,0,0,8,4,RP,0
3,135,44,0,0,0,0,8,4,RP,30420
3,135,44,0,0,0,0,8,4,RP,10040
3,135,44,0,0,0,0,8,4,RP,30420
3,135,44,0,0,0,0,10,4,RG,0
3,135,44,0,0,0,0,8,4,RG,0
3,135,44,0,0,0,0,8,4,RG,0
3,135,44,0,0,0,0,9,4,RG,0
3,135,44,0,0,0,0,11,4,RP,0
3,135,47,0,0,0,0,10,4,RS,0
3,135,47,0,0,0,0,10,4,RS,0
3,135,47,0,0,0,0,10,4,RS,0
3,135,47,0,0,0,0,12,4,RS,0
3,135,47,0,0,0,0,12,4,RS,0
3,135,48,0,0,0,0,10,4,RT,0
3,135,48,0,0,0,0, -  ,4,RT,0
3,135,48,0,0,0,0, -  ,4,RT,0
3,135,48,0,0,0,0, -  ,4,RT,0
3,135,48,0,0,0,0, -  ,4,RT,5000
3,136,01,1,0,1667,1120,107,1,A5,0
3,136,01,1,0,1045,2220,118,1,A4,4150000
3,136,01,1,0,1160,1100,127,1,A9,218000
3,136,02,2,0,2500,2872,107,1,B2,2500000
3,136,02,2,0,1600,1400,118,1,B3,1890000
3,136,02,2,0,1825,1400,107,1,B3,1890000
3,136,02,2,1,1600,2820,97,1,S2,0
3,136,02,2,1,2000,1400,107,1,S2,0
3,136,02,2,0,2000,2088,118,1,B9,0
3,136,02,2,0,1277,1136,116,1,B2,1450000
3,136,02,2,0,1763,2258,116,1,B1,3000000
3,136,02,2,0,1096,1412,116,1,B9,1300000
3,136,02,2,0,1970,2520,118,1,B9,1950000
3,136,02,2,1,1932,2400,118,1,S2,2550000
3,136,03,3,0,1900,2850,118,1,C0,1850000
3,136,03,3,0,2000,1620,118,1,C0,985000
3,136,03,3,0,2500,3375,107,1,C0,0
3,136,03,3,0,2500,3775,107,1,C0,0
3,136,03,3,0,2500,0,1,1,C0,0
3,136,03,3,0,2408,2936,116,1,C0,3600000
3,136,03,3,0,1940,2080,116,1,C0,0
3,136,03,3,0,2092,3000,118,1,C0,3850000
3,136,03,3,0,1910,2760,107,1,C0,1950000
3,136,04,1,0,0,0,26,1,R3,999000
3,136,04,1,0,0,0,26,1,R3,953000
3,136,04,1,0,0,0,26,1,R3,980000
3,136,04,1,0,0,0,26,1,R3,1150000
3,136,07,8,0,2500,6500,107,2,C4,5650000
3,136,07,6,0,2550,3750,107,2,C2,1900000
3,136,07,4,0,1600,2400,107,2,C3,541000
3,136,07,6,0,2500,4125,107,2,C2,0
3,136,07,8,0,2500,6000,117,2,C1,0
3,136,07,6,0,2500,3750,107,2,C2,2900000
3,136,07,10,0,2500,6250,87,2,C1,5600000
3,136,07,4,0,2500,4000,117,2,C3,0
3,136,07,8,0,2500,6000,117,2,C1,4450000
3,136,07,14,1,2567,11166,107,2,C7,3500000
3,136,07,14,1,2570,11166,107,2,C7,7000000
3,136,07,14,1,2567,11166,107,2,C7,0
3,136,07,10,0,2500,0,1,2,C1,0
3,136,07,5,0,3407,0,1,2,C2,0
3,136,07,5,0,2500,3375,107,2,C2,0
3,136,07,14,0,2750,5720,107,2,C1,0
3,136,07,33,3,5000,23675,102,2,C7,0
3,136,08,95,0,20000,71619,3,2,D1,68875000
3,136,08,23,1,10387,11400,87,2,D5,0
3,136,08,40,12,36511,101358,97,2,D5,0
3,136,08,14,1,57936,158698,2,2,D6,0
3,136,08,47,0,15000,53023,9,2,D1,45352000
3,136,08,47,0,15000,53023,9,2,D1,0
3,136,09,0,0,0,0,117,2,C6,462500
3,136,09,0,0,0,0,107,2,C6,705000
3,136,12,1,0,0,0,13,2,R2,740000
3,136,12,1,0,0,0,13,2,R2,950000
3,136,12,1,0,0,0, -  ,2,R2,1095000
3,136,12,1,0,0,0, -  ,2,R2,1077500
3,136,12,1,0,0,0, -  ,2,R2,895000
3,136,12,1,0,0,0, -  ,2,R2,855000
3,136,12,1,0,0,0, -  ,2,R2,1200000
3,136,12,1,0,0,0, -  ,2,R2,975000
3,136,13,1,0,0,0,6,2,R4,830000
3,136,13,1,0,0,0,6,2,R4,815000
3,136,13,1,0,0,0,6,2,R4,980000
3,136,13,1,0,0,0,117,2,R4,1150000
3,136,13,1,0,0,0,117,2,R4,1367500
3,136,13,1,0,0,0,10,2,R4,900000
3,136,13,1,0,0,0,10,2,R4,1232000
3,136,13,1,0,0,0,10,2,R4,885000
3,136,13,1,0,0,0,8,2,R4,1447500
3,136,13,1,0,0,0,8,2,R4,1200000
3,136,13,1,0,0,0,11,2,R4,1675000
3,136,13,1,0,0,0,11,2,R4,825000
3,136,13,1,0,0,0,10,2,R4,850000
3,136,13,1,0,0,0, -  ,2,R4,1050000
3,136,13,1,0,0,0, -  ,2,R4,1645000
3,136,13,1,0,0,0, -  ,2,R4,1125000
3,136,13,1,0,0,0, -  ,2,R4,1535000
3,136,13,1,0,0,0, -  ,2,R4,590000
3,136,13,1,0,0,0, -  ,2,R4,1385000
3,136,13,1,0,0,0, -  ,2,R4,815000
3,136,13,1,0,0,0, -  ,2,R4,817500
3,136,13,1,0,0,0, -  ,2,R4,829500
3,136,13,1,0,0,0, -  ,2,R4,1195000
3,136,13,1,0,0,0, -  ,2,R4,0
3,136,13,1,0,0,0, -  ,2,R4,1195000
3,136,13,1,0,0,0,9,2,R4,1040000
3,136,13,1,0,0,0,9,2,R4,1075000
3,136,13,1,0,0,0,9,2,R4,1055000
3,136,13,1,0,0,0,9,2,R4,1550000
3,136,13,1,0,0,0,9,2,R4,1475000
3,136,13,1,0,0,0,107,2,R4,1573000
3,136,13,1,0,0,0,9,2,R4,800000
3,136,13,1,0,0,0,9,2,R4,888888
3,136,13,1,0,0,0,9,2,R4,760000
3,136,13,1,0,0,0,97,2,R4,585493
3,136,13,1,0,0,0, -  ,2,R4,1360000
3,136,13,1,0,0,0,3,2,R4,800000
3,136,13,1,0,0,0,3,2,R4,842456
3,136,13,1,0,0,0,3,2,R4,855000
3,136,13,1,0,0,0,3,2,R4,878500
3,136,13,1,0,0,0,3,2,R4,888000
3,136,13,1,0,0,0,3,2,R4,925000
3,136,13,1,0,0,0,3,2,R4,1320000
3,136,13,1,0,0,0,3,2,R4,910000
3,136,13,1,0,0,0,3,2,R4,911333
3,136,13,1,0,0,0,3,2,R4,903166
3,136,13,1,0,0,0,3,2,R4,799000
3,136,13,1,0,0,0,3,2,R4,895000
3,136,13,1,0,0,0,3,2,R4,890000
3,136,13,1,0,0,0,3,2,R4,1330000
3,136,13,1,0,0,0,7,2,R4,2183500
3,136,13,1,0,0,0,7,2,R4,0
3,136,13,1,0,0,0,7,2,R4,933900
3,136,13,1,0,0,0,7,2,R4,0
3,136,13,1,0,0,0,7,2,R4,997500
3,136,13,1,0,0,0,7,2,R4,0
3,136,13,1,0,0,0,8,2,R4,1650000
3,136,13,1,0,0,0,8,2,R4,1650000
3,136,13,1,0,0,0,8,2,R4,1675000
3,136,13,1,0,0,0,8,2,R4,0
3,136,13,1,0,0,0,8,2,R4,1727250
3,136,13,1,0,0,0,8,2,R4,1091000
3,136,13,1,0,0,0,10,2,R4,960000
3,136,13,1,0,0,0,10,2,R4,850000
3,136,13,1,0,0,0,10,2,R4,1350000
3,136,13,1,0,0,0,10,2,R4,1075000
3,136,13,1,0,0,0,10,2,R4,2100000
3,136,13,1,0,0,0,10,2,R4,2150000
3,136,13,1,0,0,0,10,2,R4,1200000
3,136,13,1,0,0,0,10,2,R4,1275000
3,136,13,1,0,0,0,10,2,R4,1210000
3,136,13,1,0,0,0,10,2,R4,915000
3,136,13,1,0,0,0,10,2,R4,999000
3,136,13,1,0,0,0,10,2,R4,1220000
3,136,13,1,0,0,0,10,2,R4,0
3,136,13,1,0,0,0,10,2,R4,1140000
3,136,13,1,0,0,0,10,2,R4,945000
3,136,13,1,0,0,0,10,2,R4,280000
3,136,13,1,0,0,0,10,2,R4,1032000
3,136,13,1,0,0,0,10,2,R4,2070000
3,136,13,1,0,0,0,10,2,R4,2715000
3,136,13,1,0,0,0,10,2,R4,0
3,136,13,1,0,0,0,10,2,R4,1225000
3,136,13,1,0,0,0,10,2,R4,865000
