Rooms,2ype,Method,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,Price
1,3,2,2.6,3121,1,1,1,0,Yarra,-37.8242,145.0026,3,14949,306000
3,1,2,2.6,3121,2,1,1,181,Yarra,-37.8203,145.0092,3,14949,1270000
3,2,1,2.6,3121,3,1,1,383,Yarra,-37.8248,144.9976,3,14949,975000
2,1,2,2.6,3121,2,2,1,55,Yarra,-37.8159,145.0033,3,14949,1105000
2,1,2,2.6,3121,2,1,0,158,Yarra,-37.8201,145.007,3,14949,965000
2,3,1,2.6,3121,2,2,1,650,Yarra,-37.8195,145.0103,3,14949,620000
3,1,2,2.6,3121,2,2,1,126,Yarra,-37.8208,145.0013,3,14949,1100000
1,3,4,2.6,3121,1,1,1,0,Yarra,-37.8231,144.9906,3,14949,450000
3,1,2,2.6,3121,2,2,1,203,Yarra,-37.8214,145.0132,3,14949,1850000
3,1,2,2.6,3121,3,2,1,312,Yarra,-37.8217,145.007,3,14949,1650000
3,1,2,2.6,3121,3,2,2,171,Yarra,-37.8166,144.9987,3,14949,1320000
3,1,2,2.6,3121,3,2,1,192,Yarra,-37.8212,144.9985,3,14949,1651000
3,1,2,2.6,3121,3,1,0,128,Yarra,-37.8198,145.0026,3,14949,1032000
3,1,2,2.6,3121,4,3,1,140,Yarra,-37.8148,144.9912,3,14949,915000
3,1,2,2.6,3121,3,1,0,148,Yarra,-37.8194,145.0024,3,14949,1075000
4,1,1,2.6,3121,4,2,0,288,Yarra,-37.8268,145.0129,3,14949,1800000
3,3,2,2.6,3121,3,2,2,0,Yarra,-37.8189,145.0131,3,14949,791500
3,1,2,2.6,3121,3,2,2,80,Yarra,-37.8233,144.9947,3,14949,1600000
2,2,4,2.6,3121,2,2,1,170,Yarra,-37.8229,144.9931,3,14949,1200000
3,1,2,2.6,3121,3,2,1,189,Yarra,-37.82,144.9987,3,14949,1555000
3,1,2,2.6,3121,3,2,1,99,Yarra,-37.8249,144.9976,3,14949,1361000
3,1,2,2.6,3121,3,1,1,0,Yarra,-37.8214,145.0119,3,14949,1540000
3,2,2,2.6,3121,3,3,2,119,Yarra,-37.8278,144.9984,3,14949,1582000
2,3,2,2.6,3121,2,1,1,0,Yarra,-37.823,144.9982,3,14949,712000
3,1,4,2.6,3121,3,1,1,331,Yarra,-37.8263,145.0085,3,14949,2055000
3,2,2,2.6,3121,3,2,1,80,Yarra,-37.8155,145.0061,3,14949,1012000
3,1,2,2.6,3121,3,1,2,248,Yarra,-37.8198,144.9899,3,14949,1570000
3,1,2,2.6,3121,3,1,1,209,Yarra,-37.8206,144.9913,3,14949,1345000
1,3,1,2.6,3121,1,1,1,0,Yarra,-37.822,145.0104,3,14949,410000
2,3,2,2.6,3121,2,2,1,0,Yarra,-37.822,145.0104,3,14949,696000
3,1,5,2.6,3121,3,2,2,133,Yarra,-37.8183,145.0079,3,14949,1350000
3,1,2,2.6,3121,3,1,2,212,Yarra,-37.8302,144.9993,3,14949,1405000
1,3,2,2.6,3121,1,1,1,0,Yarra,-37.8127,145.0094,3,14949,362000
2,3,2,2.6,3121,2,1,1,0,Yarra,-37.833,144.997,3,14949,760000
2,3,2,2.6,3121,2,2,2,0,Yarra,-37.8128,145.0139,3,14949,807000
3,1,2,2.6,3121,3,2,1,159,Yarra,-37.8195,144.9974,3,14949,1495000
3,1,2,2.6,3121,3,1,0,224,Yarra,-37.8199,145.0017,3,14949,1410000
1,3,5,2.6,3121,1,1,1,0,Yarra,-37.8331,144.9975,3,14949,385000
2,1,4,2.6,3121,2,1,0,156,Yarra,-37.8209,145.0052,3,14949,1150000
3,1,1,2.6,3121,3,1,2,0,Yarra,-37.8211,145.0114,3,14949,1400000
4,1,2,2.6,3121,4,1,0,434,Yarra,-37.8185,145.0061,3,14949,1775000
1,3,2,2.6,3121,1,1,1,1332,Yarra,-37.8181,144.9901,3,14949,360000
3,1,2,2.6,3121,3,1,1,152,Yarra,-37.8219,145.0096,3,14949,1270000
2,1,2,2.6,3121,2,1,0,127,Yarra,-37.8251,145.0063,3,14949,827500
4,1,1,2.6,3121,4,2,1,162,Yarra,-37.8252,145.0013,3,14949,1500000
2,3,4,2.6,3121,2,2,1,0,Yarra,-37.8189,145.0131,3,14949,560000
3,1,2,2.6,3121,3,1,1,167,Yarra,-37.8167,145.0098,3,14949,1165000
2,3,1,2.6,3121,2,2,1,0,Yarra,-37.8198,145.005,3,14949,790000
2,1,4,2.6,3121,2,1,1,100,Yarra,-37.8136,144.9927,3,14949,870000
3,1,2,2.6,3121,2,2,1,135,Yarra,-37.8202,145.0013,3,14949,1185000
4,1,2,2.6,3121,4,3,2,108,Yarra,-37.8129,145.0013,3,14949,1212500
2,1,2,2.6,3121,2,1,0,103,Yarra,-37.8199,144.9911,3,14949,1125000
3,1,2,2.6,3121,3,1,2,248,Yarra,-37.8185,144.9935,3,14949,1520000
5,1,2,11.4,3084,4,2,1,629,Banyule,-37.7395,145.0773,1,3540,1101500
2,1,2,11.4,3084,3,1,1,608,Banyule,-37.7407,145.0612,1,3540,971000
4,1,1,11.4,3084,4,2,2,843,Banyule,-37.7348,145.0656,1,3540,1020000
3,3,5,11.4,3084,3,1,1,213,Banyule,-37.7386,145.0733,1,3540,560000
3,1,4,11.4,3084,3,1,2,1016,Banyule,-37.7299,145.0656,1,3540,1050000
3,1,2,11.4,3084,3,2,1,608,Banyule,-37.7439,145.0688,1,3540,1155000
2,2,2,11.4,3084,2,1,1,83,Banyule,-37.747,145.07,1,3540,531000
3,1,5,11.4,3084,3,1,0,454,Banyule,-37.7449,145.072,1,3540,620000
3,1,2,11.4,3084,3,1,2,627,Banyule,-37.7367,145.0797,1,3540,780000
4,1,4,11.4,3084,4,2,2,651,Banyule,-37.7338,145.0703,1,3540,1051000
5,1,2,11.4,3084,5,3,1,1850,Banyule,-37.7465,145.0612,1,3540,2530000
3,1,4,11.4,3084,3,1,2,604,Banyule,-37.7377,145.0737,1,3540,720000
2,3,2,11.4,3084,3,1,1,210,Banyule,-37.7417,145.0613,1,3540,633000
2,1,2,11.4,3084,2,2,2,336,Banyule,-37.7381,145.073,1,3540,725000
4,1,4,11.4,3084,3,1,2,403,Banyule,-37.7437,145.0633,1,3540,821000
4,1,4,11.4,3084,4,3,2,0,Banyule,-37.7449,145.0596,1,3540,915000
3,3,2,11.4,3084,3,2,2,169,Banyule,-37.7415,145.0726,1,3540,600000
4,1,5,11.4,3084,4,3,2,583,Banyule,-37.733,145.0694,1,3540,890000
6,1,2,11.4,3084,3,3,4,911,Banyule,-37.7312,145.0635,1,3540,1245000
2,1,2,11.4,3084,2,1,1,164,Banyule,-37.7362,145.079,1,3540,430000
3,1,2,11.4,3084,3,1,2,583,Banyule,-37.7346,145.0715,1,3540,860000
3,1,2,11.4,3084,3,2,1,323,Banyule,-37.7359,145.0614,1,3540,1012000
3,1,4,11.4,3084,3,1,2,927,Banyule,-37.7342,145.0658,1,3540,1020000
2,3,1,11.4,3084,2,1,1,203,Banyule,-37.7432,145.0631,1,3540,635000
2,2,4,11.4,3084,2,1,1,73,Banyule,-37.7472,145.0702,1,3540,515000
4,1,2,11.4,3084,4,1,4,1613,Banyule,-37.7324,145.0606,1,3540,1610000
2,1,2,11.4,3084,2,1,1,757,Banyule,-37.7428,145.07,1,3540,1200000
4,1,2,11.4,3084,4,2,4,604,Banyule,-37.7435,145.0686,1,3540,1270000
3,1,2,11.4,3084,3,2,1,606,Banyule,-37.7347,145.0783,1,3540,515000
3,3,2,11.4,3084,3,1,2,239,Banyule,-37.7417,145.061,1,3540,780000
3,1,2,11.4,3084,3,1,1,826,Banyule,-37.7352,145.0714,1,3540,1000000
3,1,4,11.4,3084,3,1,1,355,Banyule,-37.7352,145.0713,1,3540,867000
3,1,2,11.4,3084,3,1,1,625,Banyule,-37.7412,145.0642,1,3540,945000
2,3,2,11.4,3084,2,1,1,151,Banyule,-37.7458,145.0609,1,3540,618000
4,1,2,11.4,3084,4,4,2,1215,Banyule,-37.7387,145.0729,1,3540,1720000
3,3,2,11.4,3084,3,2,1,217,Banyule,-37.7388,145.0742,1,3540,601000
3,1,2,11.4,3084,3,1,1,776,Banyule,-37.7393,145.0685,1,3540,852000
2,3,2,11.4,3084,2,1,1,0,Banyule,-37.7458,145.0659,1,3540,452000
4,1,2,11.4,3084,4,2,2,782,Banyule,-37.7433,145.0716,1,3540,1021000
3,2,2,11.4,3084,3,1,1,174,Banyule,-37.7404,145.0648,1,3540,710000
3,2,2,11.4,3084,3,2,2,276,Banyule,-37.7336,145.0615,1,3540,990000
3,1,2,11.4,3084,3,1,2,692,Banyule,-37.7345,145.0753,1,3540,908000
3,1,2,6.6,3011,3,1,1,350,Maribyrnong,-37.8094,144.8869,7,2417,1145000
3,1,2,6.6,3011,3,1,0,137,Maribyrnong,-37.8078,144.8972,7,2417,970000
3,1,5,6.6,3011,3,3,2,227,Maribyrnong,-37.8033,144.8897,7,2417,1325000
2,3,2,6.6,3011,2,1,2,0,Maribyrnong,-37.8087,144.8978,7,2417,450000
3,1,2,6.6,3011,3,3,2,168,Maribyrnong,-37.8066,144.887,7,2417,1330000
3,1,4,6.6,3011,3,2,1,306,Maribyrnong,-37.8038,144.8896,7,2417,1075000
3,1,2,6.6,3011,2,2,2,409,Maribyrnong,-37.8097,144.8987,7,2417,937500
3,1,1,6.6,3011,3,3,2,227,Maribyrnong,-37.8033,144.8897,7,2417,1350000
4,1,2,6.6,3011,4,2,1,299,Maribyrnong,-37.8087,144.8952,7,2417,1201000
3,1,2,6.6,3011,3,1,0,371,Maribyrnong,-37.8066,144.8853,7,2417,990000
2,2,4,6.6,3011,2,1,1,126,Maribyrnong,-37.8045,144.8898,7,2417,720000
2,1,2,6.6,3011,2,1,1,176,Maribyrnong,-37.8052,144.8883,7,2417,780000
3,1,4,6.6,3011,3,1,0,216,Maribyrnong,-37.8052,144.8941,7,2417,880000
3,1,1,6.6,3011,3,2,2,0,Maribyrnong,-37.8057,144.8857,7,2417,920000
3,1,4,6.6,3011,3,1,2,467,Maribyrnong,-37.8093,144.8941,7,2417,1395000
3,1,2,6.6,3011,3,1,0,217,Maribyrnong,-37.8037,144.8874,7,2417,965000
3,1,5,6.6,3011,3,2,1,309,Maribyrnong,-37.807,144.898,7,2417,920000
3,1,2,6.6,3011,2,1,1,256,Maribyrnong,-37.8086,144.8927,7,2417,1001000
2,2,4,6.6,3011,2,2,1,97,Maribyrnong,-37.8044,144.8941,7,2417,755000
3,1,2,6.6,3011,3,2,2,193,Maribyrnong,-37.8065,144.8866,7,2417,875000
2,1,4,6.6,3011,2,2,1,228,Maribyrnong,-37.8034,144.8855,7,2417,822500
2,1,2,6.6,3011,2,1,2,306,Maribyrnong,-37.8037,144.8893,7,2417,990000
3,1,5,6.6,3011,3,1,0,234,Maribyrnong,-37.8051,144.8858,7,2417,1080000
3,1,2,6.6,3011,3,1,0,357,Maribyrnong,-37.8103,144.8962,7,2417,1126000
2,1,4,6.6,3011,2,1,0,248,Maribyrnong,-37.8083,144.8896,7,2417,1025000
5,1,4,6.6,3011,5,3,1,386,Maribyrnong,-37.8078,144.8846,7,2417,1275000
3,1,2,6.6,3011,2,1,2,217,Maribyrnong,-37.8075,144.8909,7,2417,881000
2,1,4,6.6,3011,2,1,0,148,Maribyrnong,-37.8084,144.8907,7,2417,955000
4,1,4,6.6,3011,4,2,3,571,Maribyrnong,-37.809,144.8865,7,2417,1455000
1,3,5,6.6,3011,1,1,1,0,Maribyrnong,-37.8087,144.8978,7,2417,215000
2,3,2,6.6,3011,2,1,1,0,Maribyrnong,-37.8042,144.892,7,2417,533000
3,1,2,6.6,3011,2,1,1,374,Maribyrnong,-37.8057,144.8882,7,2417,1200000
4,1,5,6.6,3011,2,2,1,149,Maribyrnong,-37.8047,144.8948,7,2417,970000
2,3,2,6.6,3011,2,1,1,0,Maribyrnong,-37.8066,144.8971,7,2417,355000
3,1,4,6.6,3011,3,1,0,224,Maribyrnong,-37.8067,144.8934,7,2417,1032000
2,1,2,6.6,3011,2,1,1,170,Maribyrnong,-37.8082,144.8928,7,2417,887000
3,1,2,6.6,3011,3,1,1,283,Maribyrnong,-37.8064,144.8944,7,2417,965000
4,1,1,6.6,3011,2,1,0,274,Maribyrnong,-37.8039,144.8929,7,2417,920000
4,1,2,6.6,3011,3,1,1,352,Maribyrnong,-37.8059,144.8899,7,2417,1270000
3,1,2,6.6,3011,3,2,1,229,Maribyrnong,-37.8032,144.8892,7,2417,1310000
2,1,2,6.6,3011,2,1,0,172,Maribyrnong,-37.81,144.8896,7,2417,815000
2,1,1,6.6,3011,2,1,0,164,Maribyrnong,-37.8078,144.8979,7,2417,701000
2,3,2,2.1,3205,2,2,1,0,Port Phillip,-37.8341,144.9713,6,5943,593000
3,1,4,2.1,3205,3,2,1,88,Port Phillip,-37.8363,144.9628,6,5943,1600000
2,1,2,2.1,3205,2,1,0,114,Port Phillip,-37.8344,144.9686,6,5943,920500
4,1,2,2.1,3205,4,2,0,163,Port Phillip,-37.8355,144.951,6,5943,1620000
1,1,2,2.1,3205,1,1,0,84,Port Phillip,-37.8332,144.9548,6,5943,1002000
2,1,2,2.1,3205,2,1,0,101,Port Phillip,-37.8359,144.9644,6,5943,1355000
3,1,2,2.1,3205,3,1,0,149,Port Phillip,-37.8374,144.9495,6,5943,1270000
3,1,2,2.1,3205,3,1,0,276,Port Phillip,-37.838,144.9489,6,5943,2633000
3,1,1,2.1,3205,3,1,1,181,Port Phillip,-37.8365,144.9631,6,5943,1405000
2,3,4,2.1,3205,2,2,1,0,Port Phillip,-37.8311,144.9679,6,5943,575000
1,3,2,2.1,3205,2,0,0,438,Port Phillip,-37.8353,144.96,6,5943,760500
4,1,1,2.1,3205,5,3,0,190,Port Phillip,-37.8377,144.9653,6,5943,2260000
2,1,2,2.1,3205,2,1,0,113,Port Phillip,-37.8373,144.9493,6,5943,1150000
3,1,4,2.1,3205,3,2,0,171,Port Phillip,-37.8391,144.9501,6,5943,1595000
2,3,2,2.1,3205,2,1,1,0,Port Phillip,-37.8369,144.968,6,5943,595000
2,3,2,2.1,3205,2,1,1,0,Port Phillip,-37.8341,144.9713,6,5943,490000
3,1,2,2.1,3205,3,2,0,224,Port Phillip,-37.8329,144.9529,6,5943,1250000
3,3,2,2.1,3205,3,2,2,0,Port Phillip,-37.8311,144.9679,6,5943,862000
4,1,2,2.1,3205,4,3,1,200,Port Phillip,-37.836,144.965,6,5943,2180000
2,1,4,2.1,3205,2,1,0,115,Port Phillip,-37.8345,144.9685,6,5943,930000
2,3,2,2.1,3205,2,1,1,0,Port Phillip,-37.834,144.9665,6,5943,600000
3,1,5,2.1,3205,3,2,0,113,Port Phillip,-37.8346,144.9688,6,5943,1200000
2,3,2,2.1,3205,2,1,1,0,Port Phillip,-37.8346,144.9673,6,5943,612000
1,3,5,2.1,3205,1,1,1,0,Port Phillip,-37.8342,144.9679,6,5943,380000
3,1,2,2.1,3205,3,2,1,161,Port Phillip,-37.8383,144.9499,6,5943,2000000
2,3,5,2.1,3205,2,2,2,0,Port Phillip,-37.8369,144.968,6,5943,1500000
2,1,1,2.1,3205,2,2,1,141,Port Phillip,-37.8389,144.9612,6,5943,2000000
2,3,5,2.1,3205,2,2,2,0,Port Phillip,-37.8372,144.9672,6,5943,1050000
2,1,5,2.1,3205,2,1,2,185,Port Phillip,-37.8337,144.9507,6,5943,1100000
3,1,5,2.1,3205,3,2,1,108,Port Phillip,-37.8363,144.9509,6,5943,1250000
3,1,5,2.1,3205,3,2,0,204,Port Phillip,-37.8357,144.9531,6,5943,1650000
3,1,2,2.1,3205,3,2,1,2325,Port Phillip,-37.8346,144.9673,6,5943,770000
2,3,2,2.1,3205,2,1,1,0,Port Phillip,-37.8308,144.9694,6,5943,561000
3,1,2,2.1,3205,3,2,2,151,Port Phillip,-37.8383,144.9632,6,5943,1825000
2,1,5,2.1,3205,2,2,1,131,Port Phillip,-37.839,144.948,6,5943,1200000
3,3,1,2.1,3205,3,4,2,0,Port Phillip,-37.8337,144.966,6,5943,1550000
3,1,2,2.1,3205,3,2,1,0,Port Phillip,-37.8341,144.9661,6,5943,891000
3,2,2,2.1,3205,3,2,1,146,Port Phillip,-37.8331,144.9665,6,5943,1450000
2,3,2,2.1,3205,2,1,2,0,Port Phillip,-37.8335,144.9611,6,5943,1360000
3,1,1,2.1,3205,3,2,1,138,Port Phillip,-37.8351,144.9675,6,5943,1390000
4,1,2,2.1,3205,4,3,2,577,Port Phillip,-37.8357,144.9502,6,5943,1615000
1,3,2,2.1,3205,1,1,1,0,Port Phillip,-37.8369,144.968,6,5943,480000
3,2,2,2.1,3205,3,2,1,111,Port Phillip,-37.8341,144.9541,6,5943,1185000
3,1,2,2.1,3205,3,2,2,0,Port Phillip,-37.8352,144.952,6,5943,2300000
3,1,2,2.1,3205,3,1,0,130,Port Phillip,-37.8398,144.9493,6,5943,1720000
1,3,5,2.1,3205,1,1,0,0,Port Phillip,-37.8341,144.9713,6,5943,320000
3,3,4,2.1,3205,3,2,2,0,Port Phillip,-37.8319,144.9682,6,5943,742000
3,1,2,2.1,3205,3,2,0,141,Port Phillip,-37.8333,144.9576,6,5943,2075000
3,1,2,2.1,3205,3,2,1,234,Port Phillip,-37.8355,144.9663,6,5943,2525000
2,3,4,2.1,3205,2,2,1,0,Port Phillip,-37.8331,144.9683,6,5943,560000
2,3,5,2.1,3205,2,2,2,0,Port Phillip,-37.8361,144.9682,6,5943,690000
1,3,2,3.3,3141,2,1,1,0,Stonnington,-37.8351,144.9909,6,14887,430000
2,3,4,3.3,3141,2,1,1,0,Stonnington,-37.8393,144.9886,6,14887,722000
2,3,2,3.3,3141,2,2,2,0,Stonnington,-37.8361,144.9966,6,14887,930000
1,3,4,3.3,3141,1,1,1,0,Stonnington,-37.8363,145.0003,6,14887,467500
2,3,1,3.3,3141,2,1,0,0,Stonnington,-37.8391,144.9984,6,14887,475000
2,3,1,3.3,3141,2,2,2,0,Stonnington,-37.8411,144.9944,6,14887,850000
3,3,2,3.3,3141,3,2,2,0,Melbourne,-37.8453,144.9849,6,14887,1230000
2,3,2,3.3,3141,2,2,2,2143,Stonnington,-37.8393,144.9886,6,14887,965000
1,3,1,3.3,3141,1,1,0,14500,Stonnington,-37.8372,144.9963,6,14887,315000
3,1,2,3.3,3141,3,5,0,241,Stonnington,-37.8407,144.9962,6,14887,1510000
1,3,2,3.3,3141,1,1,1,0,Stonnington,-37.8392,144.9947,6,14887,402000
3,3,2,3.3,3141,3,2,2,0,Stonnington,-37.8399,145.0003,6,14887,1880000
1,3,2,3.3,3141,1,1,0,0,Stonnington,-37.837,144.9881,6,14887,422000
2,3,2,3.3,3141,2,1,1,0,Stonnington,-37.8374,144.9918,6,14887,535000
2,3,3,3.3,3141,2,2,2,0,Stonnington,-37.8379,144.9913,6,14887,990000
2,3,1,3.3,3141,2,1,0,0,Melbourne,-37.8361,144.9842,6,14887,695000
2,3,2,3.3,3141,2,2,2,17200,Stonnington,-37.8361,144.9966,6,14887,978500
2,3,2,3.3,3141,2,2,1,742,Melbourne,-37.8357,144.9867,6,14887,863000
2,3,2,3.3,3141,2,1,1,0,Melbourne,-37.8338,144.9858,6,14887,680000
2,3,1,3.3,3141,2,2,1,0,Stonnington,-37.8439,144.9974,6,14887,840000
1,3,4,3.3,3141,1,1,1,0,Stonnington,-37.8421,144.9978,6,14887,450000
3,3,2,3.3,3141,3,2,2,0,Melbourne,-37.8453,144.9849,6,14887,750000
2,3,1,3.3,3141,2,1,1,0,Stonnington,-37.8344,144.9916,6,14887,650000
2,3,4,3.3,3141,2,1,1,0,Stonnington,-37.8394,144.9886,6,14887,775000
2,3,4,3.3,3141,2,1,1,0,Melbourne,-37.8368,144.9857,6,14887,572000
1,3,2,3.3,3141,1,1,1,0,Stonnington,-37.8361,144.9966,6,14887,510000
3,2,1,3.3,3141,2,2,1,181,Melbourne,-37.8334,144.9867,6,14887,1460000
1,3,2,3.3,3141,1,1,1,0,Stonnington,-37.8456,145.0005,6,14887,465000
2,3,2,3.3,3141,2,2,1,0,Stonnington,-37.8361,144.9966,6,14887,801000
2,3,4,3.3,3141,2,1,1,0,Stonnington,-37.8426,144.993,6,14887,623500
1,3,2,3.3,3141,1,1,1,0,Stonnington,-37.8414,144.991,6,14887,409000
1,3,4,3.3,3141,1,1,1,0,Stonnington,-37.8423,144.997,6,14887,370000
3,2,2,3.3,3141,3,2,1,80,Stonnington,-37.8416,144.9923,6,14887,1250000
1,3,2,3.3,3141,1,1,1,0,Stonnington,-37.8361,144.9966,6,14887,480000
2,1,2,3.3,3141,2,2,2,355,Stonnington,-37.8392,144.9883,6,14887,2325000
2,3,4,3.3,3141,2,1,1,0,Melbourne,-37.8314,144.9877,6,14887,659000
2,3,1,3.3,3141,2,1,1,0,Stonnington,-37.8343,144.9899,6,14887,780000
2,3,2,3.3,3141,2,2,1,0,Stonnington,-37.8361,144.9966,6,14887,865000
2,1,2,3.3,3141,2,1,0,225,Stonnington,-37.8421,144.9876,6,14887,1455000
2,2,2,3.3,3141,3,2,1,1302,Stonnington,-37.8377,145.0021,6,14887,1365000
1,3,2,3.3,3141,1,1,1,1369,Stonnington,-37.8405,145.0025,6,14887,411000
1,3,2,3.3,3141,1,1,1,0,Stonnington,-37.8404,145.0045,6,14887,360500
2,3,1,3.3,3141,2,2,2,0,Melbourne,-37.8376,144.9847,6,14887,1300000
2,3,1,3.3,3141,2,2,1,0,Melbourne,-37.8376,144.9847,6,14887,1300000
3,3,1,3.3,3141,3,1,1,0,Melbourne,-37.8359,144.9839,6,14887,1630000
2,3,2,3.3,3141,2,1,1,1283,Stonnington,-37.8359,144.9921,6,14887,625000
2,1,2,3.3,3141,2,1,2,367,Stonnington,-37.842,144.9873,6,14887,2430000
1,3,2,3.3,3141,1,1,1,0,Stonnington,-37.8425,145.0009,6,14887,490000
1,3,1,3.3,3141,1,1,1,0,Stonnington,-37.8357,144.991,6,14887,955000
1,3,2,3.3,3141,1,1,1,0,Stonnington,-37.8415,144.991,6,14887,380000
2,3,2,3.3,3141,2,1,1,0,Stonnington,-37.8406,145.0033,6,14887,601000
1,3,1,3.3,3141,1,1,0,0,Stonnington,-37.8332,144.9901,6,14887,450000
2,1,2,3.3,3141,2,1,2,141,Stonnington,-37.8408,144.9977,6,14887,1500000
2,3,5,3.3,3141,2,2,1,0,Stonnington,-37.8407,145.0043,6,14887,1030000
1,3,2,3.3,3141,1,1,1,630,Melbourne,-37.8356,144.9773,6,14887,555000
4,1,2,3.3,3141,4,2,0,292,Stonnington,-37.8377,144.9894,6,14887,5700000
3,1,1,3.3,3141,3,2,1,350,Stonnington,-37.8422,144.9884,6,14887,2300000
1,3,4,3.3,3141,1,1,1,0,Stonnington,-37.8375,145.0012,6,14887,515000
3,1,1,3.3,3141,3,2,1,215,Melbourne,-37.8361,144.9831,6,14887,2695000
3,1,2,3.3,3141,3,2,2,350,Stonnington,-37.8451,145.0019,6,14887,2870000
2,3,2,3.3,3141,2,1,1,0,Melbourne,-37.8359,144.9801,6,14887,805000
2,3,1,3.3,3141,2,1,1,0,Stonnington,-37.8374,144.9871,6,14887,370000
1,3,5,3.3,3141,1,1,1,0,Melbourne,-37.8339,144.9872,6,14887,360000
1,3,1,3.3,3141,1,1,1,0,Stonnington,-37.8444,145.0037,6,14887,310000
2,1,2,3.3,3141,2,1,0,105,Stonnington,-37.8403,144.9893,6,14887,1036500
2,3,2,3.3,3141,2,1,1,0,Stonnington,-37.8407,145.004,6,14887,627500
3,3,2,3.3,3141,3,0,0,0,Stonnington,-37.8407,145.0043,6,14887,1072000
1,3,1,3.3,3141,1,1,1,0,Stonnington,-37.837,144.9931,6,14887,425000
1,3,5,3.3,3141,1,1,1,0,Stonnington,-37.8437,144.9904,6,14887,330000
2,3,5,3.3,3141,2,1,1,0,Stonnington,-37.8374,144.9871,6,14887,450000
2,3,2,3.3,3141,2,1,1,0,Stonnington,-37.8406,145.0035,6,14887,550000
1,3,2,3.3,3141,1,1,1,1424,Stonnington,-37.8402,145.0029,6,14887,400000
3,1,2,3.3,3141,3,2,2,141,Stonnington,-37.844,144.9867,6,14887,1700000
2,3,2,3.3,3141,2,1,1,0,Stonnington,-37.845,145.0012,6,14887,613000
2,3,2,3.3,3141,2,2,2,0,Stonnington,-37.8343,144.9888,6,14887,1240000
2,3,2,3.3,3141,2,1,1,0,Melbourne,-37.8342,144.9842,6,14887,832000
2,3,2,3.3,3141,2,1,1,2122,Stonnington,-37.8383,145.0014,6,14887,693000
2,3,2,3.3,3141,2,1,0,0,Stonnington,-37.8383,145.0011,6,14887,551000
3,3,2,3.3,3141,3,1,1,0,Stonnington,-37.8376,145.0012,6,14887,740000
3,1,2,3.3,3141,3,2,2,221,Stonnington,-37.8416,144.9959,6,14887,2285000
3,1,5,3.3,3141,3,3,2,191,Melbourne,-37.836,144.9824,6,14887,3000000
1,3,2,3.3,3141,1,1,1,0,Stonnington,-37.8384,144.9886,6,14887,450000
2,3,5,3.3,3141,2,1,1,734,Stonnington,-37.8433,144.9962,6,14887,515000
3,3,2,3.3,3141,3,2,3,6111,Melbourne,-37.8453,144.9849,6,14887,805000
2,3,2,3.3,3141,2,1,1,0,Stonnington,-37.8361,144.9921,6,14887,630000
2,3,2,3.3,3141,2,1,2,0,Stonnington,-37.8336,144.9882,6,14887,600000
3,1,4,3.3,3141,3,2,1,198,Stonnington,-37.8472,145.0026,6,14887,1780000
1,1,2,3.3,3141,1,1,1,569,Stonnington,-37.8428,144.991,6,14887,2115000
1,3,2,3.3,3141,1,1,0,0,Stonnington,-37.8458,145.0034,6,14887,523000
4,3,5,3.3,3141,4,2,1,979,Melbourne,-37.8344,144.9857,6,14887,2050000
4,1,1,3.3,3141,4,2,2,141,Melbourne,-37.8366,144.9827,6,14887,2600000
1,3,5,3.3,3141,1,1,0,0,Stonnington,-37.8437,144.9904,6,14887,320000
3,1,2,3.3,3141,3,1,2,442,Stonnington,-37.8432,144.9906,6,14887,2395000
2,3,2,3.3,3141,2,2,0,0,Stonnington,-37.84,144.9988,6,14887,920000
1,3,2,3.3,3141,1,1,1,0,Stonnington,-37.8355,144.9884,6,14887,400000
3,1,2,3.3,3141,3,1,1,211,Stonnington,-37.8442,144.9928,6,14887,1810000
1,3,2,3.3,3141,1,1,1,607,Stonnington,-37.8328,144.9866,6,14887,612000
1,3,2,3.3,3141,1,1,1,0,Melbourne,-37.8368,144.9848,6,14887,567500
1,3,2,3.3,3141,1,1,1,480,Melbourne,-37.8356,144.9767,6,14887,540000
2,3,2,3.3,3141,2,1,1,0,Stonnington,-37.8374,144.9903,6,14887,803000
3,2,5,3.3,3141,3,2,1,163,Stonnington,-37.8425,144.9877,6,14887,2010000
3,1,2,3.3,3141,3,2,1,194,Stonnington,-37.8395,144.9898,6,14887,1945000
3,1,2,3.3,3141,3,1,0,154,Stonnington,-37.8395,144.9868,6,14887,906000
1,3,2,3.3,3141,1,1,0,0,Stonnington,-37.8406,145.0035,6,14887,367000
2,1,2,3.3,3141,2,1,1,132,Stonnington,-37.8446,144.9896,6,14887,1130000
2,3,5,3.3,3141,2,1,1,0,Stonnington,-37.835,145.0002,6,14887,500000
1,3,4,3.3,3141,1,1,1,0,Melbourne,-37.8319,144.9876,6,14887,310000
2,1,5,3.3,3141,2,1,0,176,Stonnington,-37.8436,144.9925,6,14887,1100000
1,3,2,3.3,3141,1,1,0,0,Stonnington,-37.8427,145.0006,6,14887,410000
3,1,1,3.3,3141,2,1,0,146,Stonnington,-37.8454,144.9888,6,14887,1125000
2,3,2,3.3,3141,2,2,1,0,Stonnington,-37.8361,144.9966,6,14887,840000
